,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
717,15106,02,11,13,22,30,02,03,"1,430,870,722",3,"10,000,000",77,"109,179","177,777,720",2015-09-12
718,15105,08,09,15,21,27,05,09,"1,420,929,062",8,"6,255,530",79,"76,255","158,749,270",2015-09-09
719,15104,16,19,25,30,34,04,09,"1,456,310,407",4,"9,165,291",33,"233,023","160,775,788",2015-09-07
720,15103,07,09,15,25,34,04,10,"1,455,105,281",4,"8,219,715",45,"144,777","171,173,990",2015-09-05
721,15102,11,14,15,33,34,03,12,"1,459,255,310",3,"10,000,000",42,"198,786","162,086,829",2015-09-02
722,15101,06,12,17,18,32,07,12,"1,449,994,950",2,"10,000,000",60,"113,139","158,243,139",2015-08-31
723,15100,09,15,18,23,32,05,07,"1,439,790,281",0,0,66,"119,913","178,385,394",2015-08-29
724,15099,09,12,14,22,25,05,10,"1,401,717,848",1,"10,000,000",60,"118,781","163,494,555",2015-08-26
725,15098,09,14,21,27,33,06,09,"1,376,083,288",5,"7,392,129",123,"44,562","158,809,204",2015-08-24
726,15097,04,16,17,26,27,01,04,"1,385,860,648",11,"5,995,473",295,"20,461","177,707,072",2015-08-22
727,15096,03,09,12,18,21,02,06,"1,435,883,288",4,"8,099,057",76,"82,721","160,650,698",2015-08-19
728,15095,08,14,26,34,35,05,10,"1,440,739,717",2,"10,000,000",51,"95,306","154,621,807",2015-08-17
729,15094,02,03,10,11,29,03,07,"1,435,245,222",5,"7,249,018",57,"141,399","173,594,229",2015-08-15
730,15093,16,17,25,26,27,02,04,"1,451,063,553",3,"8,805,364",95,"53,680","156,928,961",2015-08-12
731,15092,02,14,21,27,34,05,08,"1,451,533,975",2,"10,000,000",41,"169,675","152,197,701",2015-08-10
732,15091,02,07,28,29,30,03,07,"1,443,881,668",12,"5,702,251",91,"60,709","169,440,511",2015-08-08
733,15090,06,09,11,17,21,06,08,"1,512,866,237",4,"8,039,435",76,"84,924","155,099,232",2015-08-05
734,15089,05,12,18,20,27,10,12,"1,518,071,721",0,0,59,"127,971","150,454,358",2015-08-03
735,15088,05,15,28,31,34,11,12,"1,483,412,687",2,"10,000,000",24,"381,203","169,930,972",2015-08-01
736,15087,02,05,15,17,22,01,11,"1,470,621,295",2,"10,000,000",29,"261,627","155,740,439",2015-07-29
737,15086,05,09,11,15,32,04,09,"1,464,467,337",2,"9,941,256",51,"90,748","150,984,971",2015-07-27
738,15085,02,03,04,06,16,03,12,"1,461,889,590",1,"10,000,000",43,"211,670","170,011,903",2015-07-25
739,15084,10,20,21,32,34,06,07,"1,426,556,903",2,"10,000,000",56,"112,914","156,104,489",2015-07-22
740,15083,14,16,19,25,29,10,12,"1,413,999,921",1,"10,000,000",28,"283,125","155,306,617",2015-07-20
741,15082,08,15,28,31,33,03,06,"1,386,721,781",0,0,73,"95,920","171,399,172",2015-07-18
742,15081,03,04,10,13,17,05,09,"1,354,908,004",3,"9,998,951",28,"258,864","156,405,464",2015-07-15
743,15080,14,20,29,30,32,03,08,"1,350,821,094",19,"5,197,889",107,"18,135","153,920,898",2015-07-13
744,15079,01,09,17,23,24,04,05,"1,449,582,407",2,"10,000,000",43,"185,287","171,422,165",2015-07-11
745,15078,19,24,26,28,33,01,02,"1,439,120,707",1,"10,000,000",31,"288,085","161,483,265",2015-07-08
746,15077,01,16,17,22,28,02,09,"1,410,707,518",3,"9,859,169",68,"83,173","157,870,045",2015-07-06
747,15076,03,19,21,31,34,05,12,"1,407,154,321",3,"10,000,000",35,"249,391","177,379,432",2015-07-04
748,15075,13,14,26,27,33,10,12,"1,400,549,959",1,"10,000,000",28,"277,900","160,238,358",2015-07-01
749,15074,01,12,21,27,33,04,09,"1,369,791,223",0,0,26,"309,662","160,608,454",2015-06-29
750,15073,09,26,27,30,34,01,06,"1,328,502,863",4,"8,771,668",43,"186,288","179,205,990",2015-06-27
751,15072,19,20,21,31,33,09,10,"1,329,421,453",18,"5,501,180",255,"21,892","171,587,332",2015-06-24
752,15071,04,06,13,16,34,04,10,"1,431,495,361",2,"10,000,000",58,"125,216","163,767,077",2015-06-22
753,15070,03,09,12,17,18,04,12,"1,414,660,916",1,"10,000,000",56,"162,612","182,602,893",2015-06-20
754,15069,02,09,11,22,25,01,07,"1,381,432,966",7,"6,772,403",120,"50,393","169,115,808",2015-06-17
755,15068,02,03,20,31,35,04,08,"1,402,288,984",3,"10,000,000",27,"348,239","169,586,611",2015-06-15
756,15067,04,10,18,24,27,04,11,"1,393,017,834",7,"7,405,864",87,"100,741","188,803,797",2015-06-13
757,15066,01,03,07,13,29,02,10,"1,407,746,553",1,"10,000,000",35,"277,368","174,501,895",2015-06-10
758,15065,04,05,07,13,35,08,11,"1,371,749,617",2,"10,000,000",48,"160,379","168,372,417",2015-06-08
759,15064,02,08,20,28,31,07,10,"1,358,857,647",3,"9,677,929",64,"129,013","186,654,146",2015-06-06
760,15063,01,04,06,34,35,02,04,"1,355,424,220",0,0,40,"260,988","173,199,270",2015-06-03
761,15062,06,07,13,14,15,01,04,"1,309,316,213",1,"10,000,000",62,"156,532","167,993,435",2015-06-01
762,15061,06,07,08,16,22,02,10,"1,275,356,607",5,"8,020,321",66,"118,278","188,282,124",2015-05-30
763,15060,16,24,25,26,33,04,11,"1,281,829,945",7,"7,205,019",64,"114,390","177,925,335",2015-05-27
764,15059,07,09,19,23,32,01,03,"1,297,185,227",1,"10,000,000",69,"101,924","171,661,517",2015-05-25
765,15058,10,14,20,27,30,07,12,"1,272,415,378",1,"10,000,000",33,"261,318","191,940,346",2015-05-23
766,15057,01,05,07,14,26,04,06,"1,239,297,755",0,0,39,"180,771","178,811,732",2015-05-20
767,15056,06,12,19,26,35,03,10,"1,203,143,440",5,"8,023,380",45,"198,149","175,035,185",2015-05-18
768,15055,06,11,14,20,30,05,10,"1,210,286,220",9,"6,232,010",90,"64,180","193,677,838",2015-05-16
769,15054,02,09,15,24,34,03,09,"1,245,292,482",7,"6,893,459",100,"83,843","184,055,388",2015-05-13
770,15053,08,25,28,29,32,04,07,"1,268,085,740",3,"9,529,078",65,"121,164","172,582,965",2015-05-11
771,15052,13,19,24,27,29,07,08,"1,265,334,320",1,"10,000,000",78,"121,149","196,811,203",2015-05-09
772,15051,01,02,11,16,21,01,05,"1,237,114,602",2,"10,000,000",88,"96,353","185,896,288",2015-05-06
773,15050,06,07,10,20,28,02,07,"1,214,317,771",3,"8,749,315",232,"19,526","161,208,064",2015-05-04
774,15049,08,09,11,15,22,08,10,"1,215,002,201",2,"10,000,000",45,"173,163","167,521,507",2015-05-02
775,15048,10,11,22,24,33,02,09,"1,201,607,522",4,"7,786,959",42,"168,906","160,313,095",2015-04-29
776,15047,01,02,17,23,31,05,12,"1,209,162,913",2,"10,000,000",80,"90,656","161,867,018",2015-04-27
777,15046,05,07,10,22,26,04,10,"1,197,238,200",9,"6,089,599",146,"38,854","176,335,782",2015-04-25
778,15045,08,09,22,29,30,08,12,"1,236,261,155",3,"8,781,839",197,"29,586","163,552,645",2015-04-22
779,15044,16,18,27,31,33,01,03,"1,236,933,448",0,0,63,"126,723","160,136,919",2015-04-20
780,15043,02,20,22,25,29,02,07,"1,201,450,734",2,"10,000,000",38,"221,391","179,164,202",2015-04-18
781,15042,03,07,12,17,24,02,11,"1,178,648,370",5,"7,367,374",74,"83,501","160,724,766",2015-04-15
782,15041,01,11,21,23,28,01,10,"1,189,775,444",21,"5,397,755",149,"42,414","157,324,325",2015-04-13
783,15040,02,09,10,23,35,09,12,"1,338,069,698",1,"10,000,000",55,"146,158","174,893,028",2015-04-11
784,15039,03,06,07,16,25,01,06,"1,310,555,606",0,0,46,"168,727","156,374,573",2015-04-08
785,15038,12,19,22,31,35,07,08,"1,275,685,338",2,"10,000,000",65,"119,378","144,104,641",2015-04-06
786,15037,10,16,21,28,31,07,08,"1,266,667,677",2,"10,000,000",74,"102,228","166,837,072",2015-04-04
787,15036,14,18,20,23,24,04,08,"1,251,569,256",1,"10,000,000",32,"209,153","154,432,386",2015-04-01
788,15035,22,24,29,30,35,01,10,"1,230,022,010",2,"10,000,000",88,"79,623","158,651,414",2015-03-30
789,15034,04,08,15,18,26,05,09,"1,218,836,194",5,"7,831,863",73,"99,655","177,041,373",2015-03-28
790,15033,03,17,22,26,28,03,07,"1,226,652,726",0,0,44,"145,171","157,398,348",2015-03-25
791,15032,06,21,25,27,30,07,11,"1,196,045,799",2,"10,000,000",62,"100,026","154,307,257",2015-03-23
792,15031,07,21,29,32,33,04,12,"1,185,204,347",3,"10,000,000",60,"132,219","174,951,434",2015-03-21
793,15030,09,18,19,26,31,02,05,"1,177,191,244",1,"10,000,000",76,"81,195","155,910,978",2015-03-18
794,15029,07,10,19,30,35,03,05,"1,156,201,713",0,0,74,"84,674","156,821,118",2015-03-16
795,15028,03,09,28,32,33,09,10,"1,125,436,730",4,"7,727,358",107,"55,009","168,916,049",2015-03-14
796,15027,05,21,22,25,28,03,10,"1,132,469,279",1,"10,000,000",48,"144,395","152,329,023",2015-03-11
797,15026,11,13,14,15,22,02,08,"1,108,175,348",6,"6,864,076",37,"161,249","148,668,212",2015-03-09
798,15025,07,10,20,22,27,10,11,"1,127,093,621",2,"10,000,000",57,"125,572","165,356,211",2015-03-07
799,15024,02,06,08,16,34,03,04,"1,110,363,550",0,0,26,"273,733","145,281,488",2015-03-04
800,15023,06,09,11,12,22,03,11,"1,075,234,387",1,"10,000,000",83,"71,350","145,197,189",2015-03-02
801,15022,09,11,14,15,26,11,12,"1,052,353,522",0,0,33,"257,531","175,842,569",2015-02-28
802,15021,22,23,24,26,31,05,06,"1,011,148,456",0,0,43,"157,272","154,390,777",2015-02-25
803,15020,11,26,28,29,32,01,04,"975,106,845",21,"5,865,102",49,"180,170","179,938,437",2015-02-16
804,15019,02,08,16,22,24,01,03,"1,056,985,003",1,"10,000,000",49,"254,839","202,001,607",2015-02-14
805,15018,04,07,10,23,31,03,07,"1,013,044,052",1,"10,000,000",113,"82,211","183,587,012",2015-02-11
806,15017,07,13,16,17,29,01,07,"980,636,543",1,"10,000,000",75,"116,974","178,974,941",2015-02-09
807,15016,06,07,16,20,34,09,11,"949,403,008",0,0,164,"49,292","208,262,620",2015-02-07
808,15015,01,05,13,17,32,04,11,"901,055,602",8,"5,905,475",79,"46,370","181,763,862",2015-02-04
809,15014,08,16,25,29,35,03,10,"934,144,755",3,"10,000,000",50,"175,328","181,227,543",2015-02-02
810,15013,11,15,25,28,35,07,10,"922,796,421",0,0,40,"226,781","197,604,688",2015-01-31
811,15012,03,04,06,11,31,05,09,"877,629,027",2,"10,000,000",41,"161,425","175,210,148",2015-01-28
812,15011,04,13,22,25,30,01,06,"867,227,273",16,"6,211,643",186,"42,061","181,219,178",2015-01-26
813,15010,02,06,17,30,35,02,07,"922,553,782",1,"10,000,000",58,"166,880","208,415,367",2015-01-24
814,15009,17,22,26,27,33,06,10,"885,966,276",0,0,55,"158,591","188,166,127",2015-01-21
815,15008,07,10,11,15,17,03,10,"838,917,495",54,"5,350,846",88,"85,830","187,348,140",2015-01-19
816,15007,02,07,08,14,31,04,08,"1,084,804,698",2,"10,000,000",98,"77,735","207,134,099",2015-01-17
817,15006,06,08,30,32,33,03,07,"1,061,791,325",2,"10,000,000",64,"122,162","187,375,191",2015-01-14
818,15005,11,14,15,18,19,07,08,"1,056,022,676",6,"7,975,072",69,"135,230","187,061,405",2015-01-12
819,15004,03,12,14,18,28,05,06,"1,063,303,937",3,"9,644,205",40,"248,150","211,045,780",2015-01-10
820,15003,12,19,27,28,34,01,12,"1,058,932,056",8,"6,794,760",59,"156,326","192,816,707",2015-01-07
821,15002,03,14,20,26,32,06,10,"1,092,064,321",3,"10,000,000",90,"98,741","194,417,743",2015-01-05
822,15001,08,09,19,27,30,06,07,"1,084,864,825",11,"6,208,747",153,"53,300","216,525,466",2015-01-03
823,14154,05,12,17,23,28,02,09,"1,135,404,076",14,"5,913,927",109,"81,189","206,102,484",2014-12-31
824,14153,01,08,13,24,32,05,10,"1,212,140,454",4,"9,037,107",68,"143,133","197,278,961",2014-12-29
825,14152,05,12,18,24,33,01,05,"1,211,422,140",3,"10,000,000",126,"85,285","220,548,247",2014-12-27
826,14151,03,08,26,31,32,08,12,"1,192,625,943",7,"6,987,198",78,"98,775","200,426,121",2014-12-24
827,14150,19,21,30,33,35,05,07,"1,211,404,301",6,"7,050,858",67,"132,908","199,620,079",2014-12-22
828,14149,02,13,19,26,35,01,05,"1,234,346,541",23,"5,849,579",85,"109,364","223,525,491",2014-12-20
829,14148,03,09,10,11,20,07,09,"1,326,828,262",4,"9,318,025",146,"57,656","199,263,390",2014-12-17
830,14147,05,09,14,26,34,02,09,"1,324,845,582",9,"6,543,131",58,"153,503","203,455,020",2014-12-15
831,14146,02,16,23,24,28,10,11,"1,361,277,737",2,"10,000,000",197,"53,974","254,595,224",2014-12-13
832,14145,15,19,22,24,26,10,11,"1,321,185,915",2,"10,000,000",40,"271,725","200,399,143",2014-12-10
833,14144,01,21,24,25,35,04,11,"1,290,463,839",0,0,39,"263,431","199,169,295",2014-12-08
834,14143,01,11,14,18,25,06,10,"1,241,070,437",3,"10,000,000",66,"183,630","223,887,126",2014-12-06
835,14142,18,21,25,28,30,04,06,"1,213,685,929",10,"6,504,645",107,"68,621","200,197,897",2014-12-03
836,14141,04,17,20,26,29,05,08,"1,244,535,901",5,"7,942,185",61,"137,838","201,721,661",2014-12-01
837,14140,01,19,20,25,34,07,12,"1,251,566,141",1,"10,000,000",43,"307,985","228,862,423",2014-11-29
838,14139,03,05,07,15,34,01,10,"1,200,995,750",3,"10,000,000",33,"326,240","206,237,565",2014-11-26
839,14138,01,07,29,32,34,09,12,"1,185,612,824",4,"10,000,000",25,"418,179","204,150,642",2014-11-24
840,14137,02,11,16,22,34,02,05,"1,178,643,374",2,"10,000,000",53,"175,018","228,889,406",2014-11-22
841,14136,04,18,20,34,35,07,11,"1,154,305,279",9,"6,580,696",77,"116,563","210,035,293",2014-11-19
842,14135,20,26,28,30,35,09,12,"1,191,956,659",2,"10,000,000",38,"316,405","207,091,316",2014-11-17
843,14134,02,05,07,11,32,09,12,"1,157,903,994",2,"10,000,000",43,"244,459","231,332,680",2014-11-15
844,14133,02,08,12,14,18,04,12,"1,125,548,895",2,"10,000,000",250,"44,271","210,539,527",2014-11-12
845,14132,01,03,04,19,32,01,07,"1,103,993,932",2,"10,000,000",26,"434,759","207,042,551",2014-11-10
846,14131,03,16,19,23,27,03,07,"1,070,373,608",2,"10,000,000",222,"36,617","229,525,923",2014-11-08
847,14130,02,18,31,32,33,05,07,"1,047,946,346",3,"9,832,710",65,"116,010","204,087,496",2014-11-05
848,14129,07,22,28,30,32,05,06,"1,043,803,747",1,"10,000,000",44,"195,460","203,647,528",2014-11-03
849,14128,02,04,16,22,34,08,11,"1,012,105,455",2,"10,000,000",52,"221,454","213,457,949",2014-11-01
850,14127,02,04,06,15,19,02,11,"980,248,197",3,"10,000,000",28,"394,336","191,283,997",2014-10-29
851,14126,02,09,22,30,34,09,10,"973,284,763",1,"10,000,000",37,"221,647","188,290,135",2014-10-27
852,14125,12,15,19,23,31,04,10,"941,910,615",2,"10,000,000",114,"77,763","209,429,406",2014-10-25
853,14124,01,03,28,29,35,08,12,"926,501,357",4,"8,967,600",27,"360,690","188,069,407",2014-10-22
854,14123,01,09,12,22,25,02,09,"926,243,050",3,"9,784,550",34,"249,870","185,788,357",2014-10-20
855,14122,03,10,25,26,35,01,07,"922,321,109",2,"10,000,000",83,"115,949","210,987,138",2014-10-18
856,14121,13,16,18,22,32,08,10,"903,584,105",3,"9,296,431",64,"137,085","189,841,132",2014-10-15
857,14120,01,04,06,18,33,05,11,"901,617,720",2,"10,000,000",27,"339,635","177,861,722",2014-10-13
858,14119,04,08,09,13,18,08,12,"876,616,071",1,"10,000,000",91,"93,176","199,847,525",2014-10-11
859,14118,02,03,23,24,26,05,11,"848,491,203",0,0,33,"244,438","177,771,292",2014-10-08
860,14117,03,14,17,18,33,06,09,"806,936,584",2,"10,000,000",45,"133,434","158,204,520",2014-10-06
861,14116,06,13,15,24,27,04,05,"797,914,592",1,"10,000,000",63,"120,272","165,743,086",2014-10-04
862,14115,01,05,26,29,30,02,10,"770,028,734",2,"10,000,000",47,"159,698","149,573,879",2014-10-01
863,14114,03,16,24,30,33,05,08,"759,165,112",4,"7,238,221",77,"74,863","162,818,645",2014-09-29
864,14113,02,13,17,19,23,01,06,"770,352,154",5,"7,722,784",57,"128,346","177,747,229",2014-09-27
865,14112,03,05,14,18,32,02,10,"778,946,120",2,"10,000,000",37,"229,873","161,645,347",2014-09-24
866,14111,11,16,18,20,29,03,04,"766,059,220",0,0,32,"253,993","159,305,669",2014-09-22
867,14110,09,18,19,22,24,08,11,"729,018,439",1,"10,000,000",57,"130,823","176,071,215",2014-09-20
868,14109,15,18,20,21,23,01,02,"707,079,547",5,"8,560,406",39,"218,698","160,457,788",2014-09-17
869,14108,01,02,13,23,35,09,12,"709,422,417",1,"10,000,000",65,"113,416","159,408,053",2014-09-15
870,14107,05,13,14,21,34,08,10,"691,019,481",1,"10,000,000",53,"156,845","181,325,383",2014-09-13
871,14106,05,09,11,20,22,05,11,"657,364,184",1,"10,000,000",67,"100,367","162,710,870",2014-09-10
872,14105,04,10,26,29,32,04,08,"634,577,614",2,"10,000,000",54,"126,768","150,824,984",2014-09-08
873,14104,07,13,14,28,32,04,11,"621,617,813",5,"8,234,166",63,"130,673","176,198,779",2014-09-06
874,14103,14,20,23,25,26,10,12,"626,567,022",1,"10,000,000",44,"199,664","159,163,558",2014-09-03
875,14102,01,07,14,19,20,03,12,"596,966,907",3,"9,256,358",69,"100,215","160,748,402",2014-09-01
876,14101,09,10,12,17,28,03,11,"595,465,040",0,0,88,"77,272","174,450,095",2014-08-30
877,14100,02,04,08,12,35,01,07,"559,791,030",2,"10,000,000",40,"223,353","162,499,795",2014-08-27
878,14099,15,21,22,23,33,01,07,"541,306,441",3,"10,000,000",52,"171,518","163,978,997",2014-08-25
879,14098,16,18,22,25,35,03,10,"529,856,031",2,"10,000,000",45,"211,357","184,527,907",2014-08-23
880,14097,03,15,20,21,23,07,09,"508,112,843",1,"10,000,000",33,"267,985","169,611,153",2014-08-20
881,14096,03,07,21,23,31,05,10,"476,575,124",8,"6,383,482",99,"62,566","167,970,220",2014-08-18
882,14095,06,22,30,31,34,05,06,"508,319,326",4,"8,448,139",44,"154,164","186,569,328",2014-08-16
883,14094,13,14,24,25,34,04,07,"510,765,155",8,"6,429,806",136,"34,644","168,617,295",2014-08-13
884,14093,03,08,30,32,34,09,11,"538,115,272",0,0,63,"128,041","166,087,704",2014-08-11
885,14092,02,18,27,30,32,05,11,"498,422,452",1,"10,000,000",36,"246,536","185,657,187",2014-08-09
886,14091,10,16,18,29,32,02,07,"466,511,258",1,"10,000,000",42,"188,651","171,622,227",2014-08-06
887,14090,02,03,20,23,28,06,08,"439,724,222",60,"5,182,460",69,"117,087","176,916,628",2014-08-04
888,14089,02,08,12,29,30,07,12,"897,430,770",9,"6,270,293",119,"48,131","206,285,308",2014-08-02
889,14088,07,13,20,25,26,08,11,"929,910,085",2,"10,000,000",108,"80,866","183,837,153",2014-07-30
890,14087,04,07,31,33,35,09,10,"916,892,029",1,"10,000,000",55,"134,240","174,787,404",2014-07-28
891,14086,06,08,27,29,35,03,09,"886,731,623",4,"10,000,000",57,"173,491","201,555,668",2014-07-26
892,14085,06,12,13,25,29,11,12,"879,455,090",3,"9,894,855",108,"68,110","178,919,759",2014-07-23
893,14084,02,07,09,11,28,05,09,"875,765,643",7,"7,224,209",126,"53,920","181,205,445",2014-07-21
894,14083,18,20,24,33,35,05,10,"892,251,472",2,"10,000,000",83,"101,782","203,993,360",2014-07-19
895,14082,01,08,18,23,25,08,12,"872,216,864",0,0,43,"191,919","181,943,644",2014-07-16
896,14081,03,05,08,10,25,09,12,"830,154,471",0,0,43,"166,437","175,722,160",2014-07-14
897,14080,17,20,23,25,27,03,10,"792,428,610",3,"10,000,000",49,"204,471","193,958,265",2014-07-12
898,14079,09,10,20,31,32,06,10,"783,615,300",3,"10,000,000",64,"134,339","173,530,979",2014-07-09
899,14078,10,15,16,22,28,04,05,"778,417,883",3,"10,000,000",73,"119,758","173,079,920",2014-07-07
900,14077,09,16,26,31,32,01,05,"765,404,764",3,"9,819,134",55,"167,784","192,620,156",2014-07-05
901,14076,05,10,19,31,32,09,10,"760,644,298",1,"10,000,000",81,"92,632","178,230,857",2014-07-02
902,14075,05,07,29,32,35,04,10,"729,191,341",7,"6,725,435",55,"118,422","179,024,552",2014-06-30
903,14074,06,11,22,27,30,05,11,"750,501,664",2,"10,000,000",104,"81,061","198,134,948",2014-06-28
904,14073,04,05,07,13,35,05,06,"729,295,547",3,"9,270,829",121,"54,235","179,054,580",2014-06-25
905,14072,17,19,22,24,30,02,09,"727,466,021",1,"10,000,000",27,"331,930","168,821,103",2014-06-23
906,14071,04,14,15,22,23,01,07,"696,804,568",1,"10,000,000",43,"221,374","185,954,083",2014-06-21
907,14070,01,02,07,10,32,04,12,"669,821,040",2,"10,000,000",57,"119,758","167,714,687",2014-06-18
908,14069,16,22,27,29,31,02,09,"658,384,418",2,"10,000,000",26,"228,365","165,688,178",2014-06-16
909,14068,05,15,24,29,35,05,06,"648,506,595",3,"10,000,000",91,"79,136","183,812,242",2014-06-14
910,14067,03,18,23,24,31,03,07,"642,565,242",1,"10,000,000",27,"341,706","169,829,052",2014-06-11
911,14066,08,14,16,20,31,03,11,"609,851,883",2,"10,000,000",34,"199,482","171,159,701",2014-06-09
912,14065,07,12,19,31,33,07,12,"593,113,888",5,"7,371,542",54,"129,775","189,856,995",2014-06-07
913,14064,08,15,33,34,35,01,08,"605,400,258",3,"9,481,293",168,"36,266","175,438,349",2014-06-04
914,14063,11,17,21,23,34,03,04,"603,289,864",1,"10,000,000",28,"279,350","149,422,759",2014-06-02
915,14062,04,07,17,24,25,02,04,"576,508,734",0,0,48,"197,762","171,910,477",2014-05-31
916,14061,04,11,17,20,29,06,10,"530,528,894",1,"10,000,000",48,"127,498","157,379,650",2014-05-28
917,14060,12,22,29,30,34,05,11,"508,335,617",2,"10,000,000",50,"140,672","155,476,267",2014-05-26
918,14059,07,15,17,25,29,04,11,"499,050,363",6,"7,141,398",89,"71,247","172,487,834",2014-05-24
919,14058,09,15,22,24,26,02,07,"514,062,616",3,"9,033,010",63,"106,443","156,588,831",2014-05-21
920,14057,08,10,20,27,33,01,09,"513,584,094",4,"8,164,774",40,"160,094","158,049,101",2014-05-19
921,14056,12,18,28,29,35,07,08,"518,055,775",1,"10,000,000",61,"97,524","170,156,653",2014-05-17
922,14055,04,23,26,27,35,10,11,"497,660,787",1,"10,000,000",75,"75,399","151,250,601",2014-05-14
923,14054,02,03,20,25,34,01,12,"479,762,955",2,"10,000,000",72,"126,347","150,534,284",2014-05-12
924,14053,02,11,17,27,30,03,04,"465,963,587",2,"10,000,000",56,"138,015","163,362,645",2014-05-10
925,14052,14,19,21,24,30,02,07,"448,239,242",1,"10,000,000",25,"244,998","148,553,518",2014-05-07
926,14051,01,07,11,29,30,03,11,"426,593,556",6,"6,187,200",62,"78,927","141,385,481",2014-05-05
927,14050,10,18,27,28,35,01,06,"449,771,795",1,"10,000,000",24,"302,800","143,454,855",2014-05-03
928,14049,03,15,17,22,31,03,05,"427,750,617",1,"10,000,000",34,"187,598","129,357,113",2014-04-30
929,14048,01,02,05,15,35,01,11,"410,032,886",2,"9,734,953",24,"297,364","132,476,146",2014-04-28
